Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-08-25 00:00:00-04:00,10.95974399,11.27105291,10.95734232,11.21911812,871346000,0,0
2011-08-26 00:00:00-04:00,11.14256614,11.52172047,11.13145885,11.51511669,641477200,0,0
2011-08-29 00:00:00-04:00,11.65320748,11.75287494,11.64780454,11.70694351,405269200,0,0
2011-08-30 00:00:00-04:00,11.65530988,11.76308257,11.59406905,11.70754528,417922400,0,0
2011-08-31 00:00:00-04:00,11.72495824,11.77028846,11.46348303,11.55264282,522586400,0,0
2011-09-01 00:00:00-04:00,11.58236017,11.62799018,11.4292573,11.43856335,343725200,0,0
2011-09-02 00:00:00-04:00,11.24973804,11.34760426,11.16238031,11.22902489,438939200,0,0
2011-09-06 00:00:00-04:00,11.02848783,11.41754856,11.00176972,11.39983749,509698000,0,0
2011-09-07 00:00:00-04:00,11.57455794,11.57575877,11.46768547,11.52562523,350576800,0,0
2011-09-08 00:00:00-04:00,11.47969266,11.66611825,11.47699119,11.53192806,416158400,0,0
2011-09-09 00:00:00-04:00,11.52562286,11.58776392,11.25814273,11.3319931,564813200,0,0
2011-09-12 00:00:00-04:00,11.1975051,11.43406264,11.16448221,11.40584469,467832400,0,0
2011-09-13 00:00:00-04:00,11.47188445,11.59406628,11.41514634,11.54633522,440560400,0,0
2011-09-14 00:00:00-04:00,11.61838375,11.77418809,11.58055834,11.68682957,534724400,0,0
2011-09-15 00:00:00-04:00,11.75077557,11.81772076,11.70484493,11.7967062,417818800,0,0
2011-09-16 00:00:00-04:00,11.87415685,12.02305603,11.85884664,12.02305603,698513200,0,0
2011-09-19 00:00:00-04:00,11.91798164,12.40520829,11.86394662,12.35717583,823860800,0,0
2011-09-20 00:00:00-04:00,12.46585531,12.69430926,12.34397403,12.41181946,775754000,0,0
2011-09-21 00:00:00-04:00,12.59763935,12.65617871,12.36828606,12.37248898,605976000,0,0
2011-09-22 00:00:00-04:00,12.03896787,12.30284473,11.90898059,12.06268311,968480800,0,0
2011-09-23 00:00:00-04:00,12.01645332,12.21038372,12.00354477,12.13713455,546277200,0,0
2011-09-26 00:00:00-04:00,12.00384359,12.1275269,11.74687193,12.10321045,812876400,0,0
2011-09-27 00:00:00-04:00,12.27011851,12.28572852,11.94980425,11.9858284,632497600,0,0
2011-09-28 00:00:00-04:00,12.01375215,12.12032402,11.90327798,11.91828918,429637600,0,0
2011-09-29 00:00:00-04:00,12.06568304,12.07438867,11.59406633,11.72495461,651086800,0,0
2011-09-30 00:00:00-04:00,11.62138511,11.67452152,11.44306557,11.44726849,547640800,0,0
2011-10-03 00:00:00-04:00,11.4187531,11.48689832,11.2026081,11.24553585,669099200,0,0
2011-10-04 00:00:00-04:00,11.24463411,11.4616793,10.63432604,11.18249226,1233677200,0,0
2011-10-05 00:00:00-04:00,11.04319989,11.40223987,10.81624743,11.35510921,786469600,0,0
2011-10-06 00:00:00-04:00,11.20741361,11.55114432,11.16148297,11.3286953,812582400,0,0
2011-10-07 00:00:00-04:00,11.28096085,11.33980003,11.06211437,11.10144043,535458000,0,0
2011-10-10 00:00:00-04:00,11.38032327,11.67211819,11.35390497,11.67211819,442514800,0,0
2011-10-11 00:00:00-04:00,11.78499725,12.10351116,11.75287619,12.01675224,605687600,0,0
2011-10-12 00:00:00-04:00,12.22839698,12.28573472,12.01225195,12.07379341,622286000,0,0
2011-10-13 00:00:00-04:00,12.15754546,12.26111603,12.09360316,12.26111603,426185200,0,0
2011-10-14 00:00:00-04:00,12.51328645,12.66849041,12.466454,12.66849041,573367200,0,0
2011-10-17 00:00:00-04:00,12.66068473,12.80958472,12.48656727,12.60814953,686044800,0,0
2011-10-18 00:00:00-04:00,12.66127876,12.75284097,12.48806321,12.67568874,881602400,0,0
2011-10-19 00:00:00-04:00,12.04857428,12.26081616,11.94200243,11.96661949,1104059600,0,0
2011-10-20 00:00:00-04:00,12.00804712,12.018554,11.83423107,11.86725235,549270400,0,0
2011-10-21 00:00:00-04:00,11.95100853,11.98222936,11.73036003,11.79400253,621244400,0,0
2011-10-24 00:00:00-04:00,11.89337028,12.20317695,11.86995485,12.18126297,502138000,0,0
2011-10-25 00:00:00-04:00,12.15904535,12.20467616,11.92939226,11.94109917,430427200,0,0
2011-10-26 00:00:00-04:00,12.06088264,12.08459947,11.80240951,12.0260601,456304800,0,0
2011-10-27 00:00:00-04:00,12.23499765,12.2782276,12.06478411,12.14883995,494664800,0,0
2011-10-28 00:00:00-04:00,12.09810831,12.19867601,12.08339851,12.15664768,322842800,0,0
2011-10-31 00:00:00-04:00,12.08069612,12.28813548,12.03956802,12.15154362,385501200,0,0
2011-11-01 00:00:00-04:00,11.93029421,11.99303569,11.80450985,11.90327549,531790000,0,0
2011-11-02 00:00:00-04:00,12.01075106,12.02125795,11.86124984,11.9302969,327350800,0,0
2011-11-03 00:00:00-04:00,11.98012842,12.1101157,11.86875403,12.10020924,441386400,0,0
2011-11-04 00:00:00-04:00,12.06898528,12.1113134,11.98282759,12.01524925,302229200,0,0
2011-11-07 00:00:00-05:00,12.0053416,12.00804307,11.8918654,11.99993706,270275600,0,0
2011-11-08 00:00:00-05:00,12.07439175,12.2482086,12.05487862,12.19507217,400442000,0,0
2011-11-09 00:00:00-05:00,11.91708604,12.03476519,11.83483144,11.86635208,558684000,0,0
2011-11-10 00:00:00-05:00,11.91888644,11.92429018,11.47218731,11.56434917,744752400,0,0
2011-11-11 00:00:00-05:00,11.6060746,11.66881687,11.41544695,11.54633522,653786000,0,0
2011-11-14 00:00:00-05:00,11.5133148,11.56525039,11.35360813,11.38542938,432905200,0,0
2011-11-15 00:00:00-05:00,11.43166097,11.69283555,11.39113408,11.67272282,430810800,0,0
2011-11-16 00:00:00-05:00,11.68533037,11.74206849,11.53733062,11.55084038,349210400,0,0
2011-11-17 00:00:00-05:00,11.52712363,11.54513611,11.27255363,11.32989216,479900400,0,0
2011-11-18 00:00:00-05:00,11.37522054,11.40734159,11.25393892,11.25574017,371938000,0,0
2011-11-21 00:00:00-05:00,11.11945137,11.157878,10.98466156,11.07772446,447980400,0,0
2011-11-22 00:00:00-05:00,11.13806114,11.34550043,11.13565947,11.3028717,409021200,0,0
2011-11-23 00:00:00-05:00,11.24283304,11.2827603,11.01377953,11.01708221,428271200,0,0
2011-11-25 00:00:00-05:00,11.06001267,11.14196747,10.90690976,10.91441536,254760800,0,0
2011-11-28 00:00:00-05:00,11.17799256,11.3091807,11.11735213,11.29116821,346413200,0,0
2011-11-29 00:00:00-05:00,11.28275978,11.37251997,11.11344647,11.20350647,375855200,0,0
2011-11-30 00:00:00-05:00,11.44636849,11.47608788,11.35660751,11.47368622,405938400,0,0
2011-12-01 00:00:00-05:00,11.48389856,11.6778282,11.43016251,11.64570713,387181200,0,0
2011-12-02 00:00:00-05:00,11.70274245,11.8168191,11.66521764,11.69884014,379055600,0,0
2011-12-05 00:00:00-05:00,11.81261536,11.9002745,11.71955328,11.79820538,357210000,0,0
2011-12-06 00:00:00-05:00,11.7831941,11.84683739,11.68923181,11.73636246,283598000,0,0
2011-12-07 00:00:00-05:00,11.70574532,11.73606593,11.61058136,11.68052864,304746400,0,0
2011-12-08 00:00:00-05:00,11.75137526,11.87295672,11.71475068,11.72765923,376356400,0,0
2011-12-09 00:00:00-05:00,11.79340111,11.82912466,11.73876406,11.81651592,296993200,0,0
2011-12-12 00:00:00-05:00,11.75828108,11.82492567,11.69133668,11.76308441,301067200,0,0
2011-12-13 00:00:00-05:00,11.79790251,11.86995162,11.62078383,11.67211819,338928800,0,0
2011-12-14 00:00:00-05:00,11.60877729,11.62919143,11.33799609,11.41334629,406887600,0,0
2011-12-15 00:00:00-05:00,11.50760962,11.51991774,11.35690841,11.37582111,256200000,0,0
2011-12-16 00:00:00-05:00,11.41844906,11.53222508,11.39473303,11.43826199,421478400,0,0
2011-12-19 00:00:00-05:00,11.4817949,11.55324281,11.42205389,11.47398949,235530400,0,0
2011-12-20 00:00:00-05:00,11.64060083,11.89096955,11.62559123,11.88646603,337215200,0,0
2011-12-21 00:00:00-05:00,11.90868105,11.92699415,11.76818688,11.90147686,262948000,0,0
2011-12-22 00:00:00-05:00,11.9179848,11.9819287,11.89096768,11.96451664,202358800,0,0
2011-12-23 00:00:00-05:00,11.99873984,12.11581856,11.99273568,12.10801315,269399200,0,0
2011-12-27 00:00:00-05:00,12.10110823,12.28092841,12.09870576,12.20407677,265076000,0,0
2011-12-28 00:00:00-05:00,12.21488302,12.25570971,12.0482712,12.08729744,228662000,0,0
2011-12-29 00:00:00-05:00,12.11011376,12.17765936,12.02335645,12.16174793,215978000,0,0
2011-12-30 00:00:00-05:00,12.11341721,12.19657364,12.1128176,12.15814781,179662000,0,0
2012-01-03 00:00:00-05:00,12.29023491,12.38329699,12.27822659,12.34517097,302220800,0,0
2012-01-04 00:00:00-05:00,12.30824609,12.44874103,12.28663191,12.41151524,260022000,0,0
2012-01-05 00:00:00-05:00,12.4568509,12.56492261,12.38840425,12.54931259,271269600,0,0
2012-01-06 00:00:00-05:00,12.60154541,12.691005,12.58503437,12.68049812,318292800,0,0
2012-01-09 00:00:00-05:00,12.77356157,12.84110638,12.64897723,12.66038513,394024400,0,0
2012-01-10 00:00:00-05:00,12.78586489,12.78856716,12.65347598,12.70571136,258196400,0,0
2012-01-11 00:00:00-05:00,12.68890177,12.69400571,12.58773447,12.68499947,215084800,0,0
2012-01-12 00:00:00-05:00,12.67689512,12.69550721,12.57092368,12.650177,212587200,0,0
2012-01-13 00:00:00-05:00,12.59944206,12.62195646,12.56822043,12.60274315,226021600,0,0
2012-01-17 00:00:00-05:00,12.73453184,12.78826867,12.69730684,12.74954224,242897200,0,0
2012-01-18 00:00:00-05:00,12.81738873,12.89273895,12.79757581,12.88193226,276791200,0,0
2012-01-19 00:00:00-05:00,12.91315571,12.94977949,12.80388237,12.84110737,261738400,0,0
2012-01-20 00:00:00-05:00,12.83329776,12.83359757,12.60094158,12.61745262,413974400,0,0
2012-01-23 00:00:00-05:00,12.68860382,12.86212088,12.67749652,12.83089924,306062400,0,0
2012-01-24 00:00:00-05:00,12.76155283,12.76155283,12.59494097,12.62075806,547638000,0,0
2012-01-25 00:00:00-05:00,13.64234207,13.64264188,13.32082686,13.40878582,958314000,0,0
2012-01-26 00:00:00-05:00,13.45981891,13.47272665,13.30311433,13.34784412,323985200,0,0
2012-01-27 00:00:00-05:00,13.33913912,13.46342285,13.32202846,13.42739868,299709200,0,0
2012-01-30 00:00:00-05:00,13.38026586,13.62613103,13.37066,13.59941292,379341200,0,0
2012-01-31 00:00:00-05:00,13.6768675,13.75642065,13.60121666,13.70358562,391683600,0,0
2012-02-01 00:00:00-05:00,13.76152205,13.77893332,13.67566496,13.69487667,270046000,0,0
2012-02-02 00:00:00-05:00,13.68616853,13.72429374,13.6285302,13.66275311,186796400,0,0
2012-02-03 00:00:00-05:00,13.72820497,13.80925876,13.67596955,13.7996521,286599600,0,0
2012-02-06 00:00:00-05:00,13.76062247,13.95875499,13.75521953,13.92843437,249412800,0,0
2012-02-07 00:00:00-05:00,13.96686016,14.10195138,13.94674582,14.07433224,316223600,0,0
2012-02-08 00:00:00-05:00,14.12446913,14.31329483,14.10045248,14.30999374,407890000,0,0
2012-02-09 00:00:00-05:00,14.43247431,14.91249624,14.42647015,14.80502415,884214800,0,0
2012-02-10 00:00:00-05:00,14.73867508,14.93860799,14.66632535,14.81252384,631302000,0,0
2012-02-13 00:00:00-05:00,14.99594826,15.12503531,14.9226991,15.08811092,517216000,0,0
2012-02-14 00:00:00-05:00,15.14995166,15.29704959,15.07009873,15.29404831,460398400,0,0
2012-02-15 00:00:00-05:00,15.43814876,15.7992899,14.91669889,14.94011593,1506120000,0,0
2012-02-16 00:00:00-05:00,14.75488654,15.15685586,14.60868804,15.07640171,944552000,0,0
2012-02-17 00:00:00-05:00,15.1034203,15.24331483,15.01906385,15.0737009,535805200,0,0
2012-02-21 00:00:00-05:00,15.21660232,15.455863,15.13374648,15.455863,605595200,0,0
2012-02-22 00:00:00-05:00,15.40271965,15.47506778,15.28233825,15.40151882,483302400,0,0
2012-02-23 00:00:00-05:00,15.46275869,15.54531468,15.29524664,15.50208473,568027600,0,0
2012-02-24 00:00:00-05:00,15.60056187,15.69752631,15.56964163,15.68281651,415072000,0,0
2012-02-27 00:00:00-05:00,15.64978045,15.86562554,15.49878027,15.78337097,547582000,0,0
2012-02-28 00:00:00-05:00,15.84942452,16.07307434,15.78608181,16.07307434,600387200,0,0
2012-02-29 00:00:00-05:00,16.25769813,16.43932042,16.08178019,16.28411484,952011200,0,0
2012-03-01 00:00:00-05:00,16.45612345,16.45732589,16.17393437,16.3450489,683270000,0,0
2012-03-02 00:00:00-05:00,16.3381562,16.41500629,16.2865204,16.36637497,431712400,0,0
2012-03-05 00:00:00-05:00,16.37357376,16.43541422,15.79058173,16.0055275,809124400,0,0
2012-03-06 00:00:00-05:00,15.72033502,16.02143608,15.49698503,15.91846752,810238800,0,0
2012-03-07 00:00:00-05:00,16.11480495,16.14422455,15.70953276,15.93138218,798520800,0,0
2012-03-08 00:00:00-05:00,16.05145721,16.30062429,15.97430574,16.27060509,516457200,0,0
2012-03-09 00:00:00-05:00,16.33725743,16.44322893,16.30423533,16.36607742,418919200,0,0
2012-03-12 00:00:00-04:00,16.48044393,16.57110596,16.42100354,16.57110596,407282400,0,0
2012-03-13 00:00:00-04:00,16.7374183,17.05683167,16.68368066,17.05443001,690855200,0,0
2012-03-14 00:00:00-04:00,17.353133,17.85356748,17.27357825,17.69926453,1418844000,0,0
2012-03-15 00:00:00-04:00,18.00035926,18.01236758,17.36813645,17.57857704,1159718000,0,0
2012-03-16 00:00:00-04:00,17.55336303,17.68785303,17.35162802,17.57888031,825487600,0,0
2012-03-19 00:00:00-04:00,17.96313494,18.06520245,17.68334751,18.04508972,901236000,0,0
2012-03-20 00:00:00-04:00,17.99735988,18.2192076,17.75629884,18.19099045,816662000,0,0
2012-03-21 00:00:00-04:00,18.09432696,18.30176633,18.05440129,18.08712196,644042000,0,0
2012-03-22 00:00:00-04:00,17.94542181,18.14715837,17.87787702,17.99225426,623870800,0,0
2012-03-23 00:00:00-04:00,18.02678091,18.06610697,17.84395782,17.89349174,430488800,0,0
2012-03-26 00:00:00-04:00,18.00576018,18.22671004,17.86977119,18.2216053,595742000,0,0
2012-03-27 00:00:00-04:00,18.19759314,18.50079602,18.19399064,18.44676018,607129600,0,0
2012-03-28 00:00:00-04:00,18.56383746,18.65600012,18.32157561,18.54102325,655460400,0,0
2012-03-29 00:00:00-04:00,18.39572838,18.50920462,18.22911732,18.30806923,608238400,0,0
2012-03-30 00:00:00-04:00,18.27535227,18.32908833,17.95023447,17.99856758,731038000,0,0
2012-04-02 00:00:00-04:00,18.06700798,18.57554839,18.02347821,18.57134628,598351600,0,0
2012-04-03 00:00:00-04:00,18.83161647,18.9790174,18.68782125,18.89225769,834559600,0,0
2012-04-04 00:00:00-04:00,18.74306408,18.78839431,18.52241553,18.74186325,572980800,0,0
2012-04-05 00:00:00-04:00,18.8220141,19.05256908,18.71454202,19.02314949,641298000,0,0
2012-04-09 00:00:00-04:00,18.79649423,19.2080702,18.77157817,19.09969711,597536800,0,0
2012-04-10 00:00:00-04:00,19.2107715,19.33295335,18.79259176,18.86584091,889725200,0,0
2012-04-11 00:00:00-04:00,19.09879702,19.11890975,18.71273674,18.79859543,696614800,0,0
2012-04-12 00:00:00-04:00,18.76256666,18.95259468,18.62747549,18.69562149,614336800,0,0
2012-04-13 00:00:00-04:00,18.73585104,18.75356371,18.11743703,18.1690712,859644800,0,0
2012-04-16 00:00:00-04:00,18.31407465,18.32067843,17.35913561,17.41557312,1050786800,0,0
2012-04-17 00:00:00-04:00,17.37985439,18.31227769,17.16881247,18.30327225,1025528000,0,0
2012-04-18 00:00:00-04:00,18.42394958,18.61998186,18.09342728,18.26244164,954531200,0,0
2012-04-19 00:00:00-04:00,18.01866861,18.15405959,17.54735256,17.63501167,834719200,0,0
2012-04-20 00:00:00-04:00,17.7532997,17.85056552,17.12407797,17.20092964,1030985200,0,0
2012-04-23 00:00:00-04:00,17.129774,17.311696,16.7097923,17.16249466,966529200,0,0
2012-04-24 00:00:00-04:00,16.88961427,17.04211672,16.66116121,16.81966782,1076149200,0,0
2012-04-25 00:00:00-04:00,18.48158525,18.55243275,18.1921911,18.31227112,905777600,0,0
2012-04-26 00:00:00-04:00,18.44045464,18.45306418,18.07601094,18.24322319,536068400,0,0
2012-04-27 00:00:00-04:00,18.16427819,18.19760009,18.02708508,18.1021347,406722400,0,0
2012-04-30 00:00:00-04:00,17.94602373,17.96403621,17.50172551,17.5311451,506144800,0,0
2012-05-01 00:00:00-04:00,17.55877019,17.91480818,17.44859662,17.47561455,610999200,0,0
2012-05-02 00:00:00-04:00,17.4188749,17.63381909,17.37744699,17.59119034,427389200,0,0
2012-05-03 00:00:00-04:00,17.72687669,17.7538946,17.42067095,17.46630096,390549600,0,0
2012-05-04 00:00:00-04:00,17.32401059,17.36243562,16.96647041,16.96887207,529992400,0,0
2012-05-07 00:00:00-04:00,16.85629908,17.19462599,16.84819306,17.09585953,460118400,0,0
2012-05-08 00:00:00-04:00,17.09886271,17.15650107,16.7731453,17.05683517,497252000,0,0
2012-05-09 00:00:00-04:00,16.92233624,17.23094362,16.83677897,17.0868454,480704000,0,0
2012-05-10 00:00:00-04:00,17.2489534,17.28797964,17.06463133,17.12707138,333200000,0,0
2012-05-11 00:00:00-04:00,16.96136096,17.24565187,16.94184784,17.01269531,399546000,0,0
2012-05-14 00:00:00-04:00,16.88841736,17.03671613,16.73921757,16.75782967,352626400,0,0
2012-05-15 00:00:00-04:00,16.85479339,16.9079282,16.56359723,16.60622597,476336000,0,0
2012-05-16 00:00:00-04:00,16.63264552,16.717903,16.24208329,16.39338493,560896000,0,0
2012-05-17 00:00:00-04:00,16.37027576,16.43602014,15.9142704,15.9142704,717220000,0,0
2012-05-18 00:00:00-04:00,16.02953586,16.31322555,15.67589973,15.92206383,732292400,0,0
2012-05-21 00:00:00-04:00,16.04575062,16.85749379,16.03224006,16.84968758,631106000,0,0
2012-05-22 00:00:00-04:00,17.09795382,17.22794187,16.58851408,16.72030258,694870400,0,0
2012-05-23 00:00:00-04:00,16.73621425,17.19552373,16.60802982,17.12827873,584897600,0,0
2012-05-24 00:00:00-04:00,17.28768585,17.30659936,16.84819088,16.97097397,496230000,0,0
2012-05-25 00:00:00-04:00,16.94906148,16.9868869,16.76533733,16.88001442,328507200,0,0
2012-05-29 00:00:00-04:00,17.1384809,17.23154297,16.97066906,17.17960739,380508800,0,0
2012-05-30 00:00:00-04:00,17.0874487,17.41136552,17.00819538,17.38674927,529429600,0,0
2012-05-31 00:00:00-04:00,17.43388012,17.45669593,17.1552951,17.34352112,491674400,0,0
2012-06-01 00:00:00-04:00,17.08624716,17.19101775,16.82687386,16.84098244,520987600,0,0
2012-06-04 00:00:00-04:00,16.85629489,17.0364149,16.46603408,16.94005013,556995600,0,0
2012-06-05 00:00:00-04:00,16.84939412,17.00549912,16.76113534,16.89622498,388214400,0,0
2012-06-06 00:00:00-04:00,17.04452536,17.22704707,16.97637932,17.15530014,401455600,0,0
2012-06-07 00:00:00-04:00,17.33030576,17.33120518,17.126469,17.16309357,379766800,0,0
2012-06-08 00:00:00-04:00,17.15949918,17.4290804,17.08144669,17.42127419,347516400,0,0
2012-06-11 00:00:00-04:00,17.64342307,17.6668385,17.13037915,17.14659119,591264800,0,0
2012-06-12 00:00:00-04:00,17.24534616,17.31018785,17.01238968,17.29637909,435380400,0,0
2012-06-13 00:00:00-04:00,17.24715708,17.36603625,17.12287336,17.17630959,293580000,0,0
2012-06-14 00:00:00-04:00,17.14869259,17.21653881,17.02921379,17.15739822,345573200,0,0
2012-06-15 00:00:00-04:00,17.14148573,17.25015863,17.09795596,17.23544884,335255200,0,0
2012-06-18 00:00:00-04:00,17.14028221,17.64852105,17.12256954,17.58517838,440412000,0,0
2012-06-19 00:00:00-04:00,17.51373003,17.71186245,17.50472459,17.6341114,361404400,0,0
2012-06-20 00:00:00-04:00,17.65812529,17.68934692,17.43567644,17.58397675,358943200,0,0
2012-06-21 00:00:00-04:00,17.57497508,17.6584305,17.33481349,17.34171867,326351200,0,0
2012-06-22 00:00:00-04:00,17.382853,17.47741575,17.27418007,17.47471428,284471600,0,0
2012-06-25 00:00:00-04:00,17.3306093,17.40566049,17.12257039,17.1345787,304382400,0,0
2012-06-26 00:00:00-04:00,17.1513956,17.24625975,17.03131557,17.17241096,276536400,0,0
2012-06-27 00:00:00-04:00,17.26156684,17.31380224,17.16910596,17.24655724,202997200,0,0
